USER_STATUS,4909
GROUP_JOIN_REQUEST,92
GROUP_JOIN,524
PHOTO_ALBUM,229
USER_PERSONAL_DATA,172
PHOTO_TITLE,1824
MOVIE_UPLOADED,1077
PHOTO_COMMENT,1100
USER_STATUS_COMMENT,233
GROUP_INVITATION,109
GROUP_PHOTO_COMMENT,169
APP_INVITATION,1780
GROUP_FORUM_MESSAGE,72
CITY_NEWS_COMMENT,0
INTEREST,0
GROUP_NAME,6
GROUP_CONTACTS,1
GROUP_FORUM_NAME,3210
USER_PHOTOPIN_INFO,82
HOLIDAY_DESCRIPTION,5
USER_FORUM_MESSAGE,6
CHAT_MESSAGE,1
MOVIE_COMMENT,20
GROUP_PHOTO_TITLE,1248
GROUP_PHOTO_ALBUM,167
PHOTO_ALBUM_COMMENT,3
MEDIA_TOPIC_USER_MARKED,0
CHAT_THEME,0
CITY_NEWS,51
COMMUNITY_FORUM_MESSAGE,0
PLACE,0
USER_SHARE_COMMENT,0
USER_MESSAGE,9277
FRIEND_INVITE,87
USER_STATUS,794
GROUP_JOIN_REQUEST,11
GROUP_JOIN,102
PHOTO_ALBUM,13
USER_PERSONAL_DATA,10
PHOTO_TITLE,252
MOVIE_UPLOADED,30
PHOTO_COMMENT,371
USER_STATUS_COMMENT,298
GROUP_INVITATION,36
GROUP_PHOTO_COMMENT,18
APP_INVITATION,71
GROUP_FORUM_MESSAGE,2919
CITY_NEWS_COMMENT,0
INTEREST,0
GROUP_NAME,3
GROUP_CONTACTS,0
GROUP_FORUM_NAME,800
USER_PHOTOPIN_INFO,49
HOLIDAY_DESCRIPTION,0
USER_FORUM_MESSAGE,2
CHAT_MESSAGE,2181
MOVIE_COMMENT,13
GROUP_PHOTO_TITLE,54
GROUP_PHOTO_ALBUM,19
PHOTO_ALBUM_COMMENT,0
MEDIA_TOPIC_USER_MARKED,1
CHAT_THEME,3
CITY_NEWS,1
COMMUNITY_FORUM_MESSAGE,0
PLACE,0
USER_SHARE_COMMENT,0
USER_MESSAGE,45887
FRIEND_INVITE,3015
USER_STATUS,5485
GROUP_JOIN_REQUEST,63
GROUP_JOIN,369
PHOTO_ALBUM,153
USER_PERSONAL_DATA,242
PHOTO_TITLE,2437
MOVIE_UPLOADED,407
PHOTO_COMMENT,2461
USER_STATUS_COMMENT,1172
GROUP_INVITATION,29
GROUP_PHOTO_COMMENT,977
APP_INVITATION,5793
GROUP_FORUM_MESSAGE,113
CITY_NEWS_COMMENT,6
INTEREST,0
GROUP_NAME,4
GROUP_CONTACTS,0
GROUP_FORUM_NAME,2039
USER_PHOTOPIN_INFO,47
HOLIDAY_DESCRIPTION,8
USER_FORUM_MESSAGE,4
CHAT_MESSAGE,6
MOVIE_COMMENT,5
GROUP_PHOTO_TITLE,5272
GROUP_PHOTO_ALBUM,216
PHOTO_ALBUM_COMMENT,3
MEDIA_TOPIC_USER_MARKED,0
CHAT_THEME,0
CITY_NEWS,69
COMMUNITY_FORUM_MESSAGE,0
PLACE,0
USER_SHARE_COMMENT,0
USER_MESSAGE,39422
FRIEND_INVITE,1018
USER_STATUS,5260
GROUP_JOIN_REQUEST,46
GROUP_JOIN,276
PHOTO_ALBUM,66
USER_PERSONAL_DATA,148
PHOTO_TITLE,7554
MOVIE_UPLOADED,342
PHOTO_COMMENT,3179
USER_STATUS_COMMENT,5514
GROUP_INVITATION,27
GROUP_PHOTO_COMMENT,51
APP_INVITATION,3479
GROUP_FORUM_MESSAGE,154
CITY_NEWS_COMMENT,0
INTEREST,0
GROUP_NAME,1
GROUP_CONTACTS,0
GROUP_FORUM_NAME,2153
USER_PHOTOPIN_INFO,39
HOLIDAY_DESCRIPTION,3
USER_FORUM_MESSAGE,0
CHAT_MESSAGE,476
MOVIE_COMMENT,20
GROUP_PHOTO_TITLE,242
GROUP_PHOTO_ALBUM,66
PHOTO_ALBUM_COMMENT,0
MEDIA_TOPIC_USER_MARKED,29
CHAT_THEME,9
CITY_NEWS,47
COMMUNITY_FORUM_MESSAGE,0
PLACE,0
USER_SHARE_COMMENT,0
USER_MESSAGE,48614
FRIEND_INVITE,2293
USER_STATUS,4737
GROUP_JOIN_REQUEST,24
GROUP_JOIN,539
PHOTO_ALBUM,122
USER_PERSONAL_DATA,120
PHOTO_TITLE,2800
MOVIE_UPLOADED,377
PHOTO_COMMENT,1087
USER_STATUS_COMMENT,1537
GROUP_INVITATION,367
GROUP_PHOTO_COMMENT,1
APP_INVITATION,4484
GROUP_FORUM_MESSAGE,11
CITY_NEWS_COMMENT,0
INTEREST,0
GROUP_NAME,6
GROUP_CONTACTS,0
GROUP_FORUM_NAME,1793
USER_PHOTOPIN_INFO,651
HOLIDAY_DESCRIPTION,9
USER_FORUM_MESSAGE,0
CHAT_MESSAGE,146
MOVIE_COMMENT,8
GROUP_PHOTO_TITLE,16
GROUP_PHOTO_ALBUM,26
PHOTO_ALBUM_COMMENT,9
MEDIA_TOPIC_USER_MARKED,166
CHAT_THEME,4
CITY_NEWS,26
COMMUNITY_FORUM_MESSAGE,0
PLACE,0
USER_SHARE_COMMENT,0
USER_MESSAGE,46102
FRIEND_INVITE,2317
USER_STATUS,3834
GROUP_JOIN_REQUEST,166
GROUP_JOIN,582
PHOTO_ALBUM,168
USER_PERSONAL_DATA,104
PHOTO_TITLE,2212
MOVIE_UPLOADED,630
PHOTO_COMMENT,665
USER_STATUS_COMMENT,597
GROUP_INVITATION,206
GROUP_PHOTO_COMMENT,111
APP_INVITATION,4578
GROUP_FORUM_MESSAGE,430
CITY_NEWS_COMMENT,0
INTEREST,0
GROUP_NAME,4
GROUP_CONTACTS,0
GROUP_FORUM_NAME,2235
USER_PHOTOPIN_INFO,32
HOLIDAY_DESCRIPTION,10
USER_FORUM_MESSAGE,10
CHAT_MESSAGE,199
MOVIE_COMMENT,5
GROUP_PHOTO_TITLE,74
GROUP_PHOTO_ALBUM,53
PHOTO_ALBUM_COMMENT,5
MEDIA_TOPIC_USER_MARKED,0
CHAT_THEME,0
CITY_NEWS,19
COMMUNITY_FORUM_MESSAGE,0
PLACE,0
USER_SHARE_COMMENT,0
USER_MESSAGE,25493
FRIEND_INVITE,2673
USER_STATUS,6157
GROUP_JOIN_REQUEST,35
GROUP_JOIN,301
PHOTO_ALBUM,239
USER_PERSONAL_DATA,159
PHOTO_TITLE,2077
MOVIE_UPLOADED,538
PHOTO_COMMENT,427
USER_STATUS_COMMENT,444
GROUP_INVITATION,78
GROUP_PHOTO_COMMENT,40
APP_INVITATION,15133
GROUP_FORUM_MESSAGE,126
CITY_NEWS_COMMENT,38
INTEREST,0
GROUP_NAME,3
GROUP_CONTACTS,0
GROUP_FORUM_NAME,2063
USER_PHOTOPIN_INFO,85
HOLIDAY_DESCRIPTION,11
USER_FORUM_MESSAGE,6
CHAT_MESSAGE,5
MOVIE_COMMENT,83
GROUP_PHOTO_TITLE,21
GROUP_PHOTO_ALBUM,75
PHOTO_ALBUM_COMMENT,3
MEDIA_TOPIC_USER_MARKED,0
CHAT_THEME,0
CITY_NEWS,28
COMMUNITY_FORUM_MESSAGE,0
PLACE,0
USER_SHARE_COMMENT,0
USER_MESSAGE,45564
FRIEND_INVITE,2540
USER_STATUS,4346
GROUP_JOIN_REQUEST,125
GROUP_JOIN,483
PHOTO_ALBUM,164
USER_PERSONAL_DATA,101
PHOTO_TITLE,2001
MOVIE_UPLOADED,1456
PHOTO_COMMENT,685
USER_STATUS_COMMENT,606
GROUP_INVITATION,28
GROUP_PHOTO_COMMENT,48
APP_INVITATION,4650
GROUP_FORUM_MESSAGE,224
CITY_NEWS_COMMENT,11
INTEREST,0
GROUP_NAME,2
GROUP_CONTACTS,0
GROUP_FORUM_NAME,2872
USER_PHOTOPIN_INFO,86
HOLIDAY_DESCRIPTION,21
USER_FORUM_MESSAGE,7
CHAT_MESSAGE,13
MOVIE_COMMENT,180
GROUP_PHOTO_TITLE,120
GROUP_PHOTO_ALBUM,165
PHOTO_ALBUM_COMMENT,0
MEDIA_TOPIC_USER_MARKED,91
CHAT_THEME,0
CITY_NEWS,28
COMMUNITY_FORUM_MESSAGE,0
PLACE,0
USER_SHARE_COMMENT,0
USER_MESSAGE,31848
FRIEND_INVITE,3523
USER_STATUS,5143
GROUP_JOIN_REQUEST,103
GROUP_JOIN,709
PHOTO_ALBUM,221
USER_PERSONAL_DATA,135
PHOTO_TITLE,2735
MOVIE_UPLOADED,795
PHOTO_COMMENT,819
USER_STATUS_COMMENT,278
GROUP_INVITATION,141
GROUP_PHOTO_COMMENT,11
APP_INVITATION,3575
GROUP_FORUM_MESSAGE,583
CITY_NEWS_COMMENT,0
INTEREST,0
GROUP_NAME,6
GROUP_CONTACTS,1
GROUP_FORUM_NAME,3258
USER_PHOTOPIN_INFO,330
HOLIDAY_DESCRIPTION,18
USER_FORUM_MESSAGE,1
CHAT_MESSAGE,13
MOVIE_COMMENT,22
GROUP_PHOTO_TITLE,98
GROUP_PHOTO_ALBUM,80
PHOTO_ALBUM_COMMENT,1
MEDIA_TOPIC_USER_MARKED,32
CHAT_THEME,0
CITY_NEWS,36
COMMUNITY_FORUM_MESSAGE,0
PLACE,0
USER_SHARE_COMMENT,0
USER_MESSAGE,31296
FRIEND_INVITE,2675
USER_STATUS,6292
GROUP_JOIN_REQUEST,34
GROUP_JOIN,427
PHOTO_ALBUM,224
USER_PERSONAL_DATA,141
PHOTO_TITLE,2734
MOVIE_UPLOADED,940
PHOTO_COMMENT,1186
USER_STATUS_COMMENT,394
GROUP_INVITATION,166
GROUP_PHOTO_COMMENT,342
APP_INVITATION,1792
GROUP_FORUM_MESSAGE,119
CITY_NEWS_COMMENT,0
INTEREST,0
GROUP_NAME,4
GROUP_CONTACTS,0
GROUP_FORUM_NAME,9399
USER_PHOTOPIN_INFO,312
HOLIDAY_DESCRIPTION,14
USER_FORUM_MESSAGE,5
CHAT_MESSAGE,159
MOVIE_COMMENT,28
GROUP_PHOTO_TITLE,388
GROUP_PHOTO_ALBUM,151
PHOTO_ALBUM_COMMENT,0
MEDIA_TOPIC_USER_MARKED,5
CHAT_THEME,0
CITY_NEWS,60
COMMUNITY_FORUM_MESSAGE,0
PLACE,0
USER_SHARE_COMMENT,0
USER_MESSAGE,53107
FRIEND_INVITE,2482
USER_STATUS,3391
GROUP_JOIN_REQUEST,48
GROUP_JOIN,695
PHOTO_ALBUM,118
USER_PERSONAL_DATA,213
PHOTO_TITLE,2063
MOVIE_UPLOADED,630
PHOTO_COMMENT,482
USER_STATUS_COMMENT,575
GROUP_INVITATION,72
GROUP_PHOTO_COMMENT,53
APP_INVITATION,2869
GROUP_FORUM_MESSAGE,567
CITY_NEWS_COMMENT,0
INTEREST,0
GROUP_NAME,5
GROUP_CONTACTS,0
GROUP_FORUM_NAME,3212
USER_PHOTOPIN_INFO,166
HOLIDAY_DESCRIPTION,15
USER_FORUM_MESSAGE,0
CHAT_MESSAGE,61
MOVIE_COMMENT,6
GROUP_PHOTO_TITLE,172
GROUP_PHOTO_ALBUM,51
PHOTO_ALBUM_COMMENT,2
MEDIA_TOPIC_USER_MARKED,1
CHAT_THEME,0
CITY_NEWS,19
COMMUNITY_FORUM_MESSAGE,0
PLACE,0
USER_SHARE_COMMENT,0
USER_MESSAGE,32169
FRIEND_INVITE,4654
USER_STATUS,7409
GROUP_JOIN_REQUEST,34
GROUP_JOIN,749
PHOTO_ALBUM,157
USER_PERSONAL_DATA,75
PHOTO_TITLE,4120
MOVIE_UPLOADED,1581
PHOTO_COMMENT,764
USER_STATUS_COMMENT,497
GROUP_INVITATION,118
GROUP_PHOTO_COMMENT,23
APP_INVITATION,9603
GROUP_FORUM_MESSAGE,1463
CITY_NEWS_COMMENT,0
INTEREST,0
GROUP_NAME,12
GROUP_CONTACTS,0
GROUP_FORUM_NAME,3437
USER_PHOTOPIN_INFO,36
HOLIDAY_DESCRIPTION,12
USER_FORUM_MESSAGE,3
CHAT_MESSAGE,39
MOVIE_COMMENT,19
GROUP_PHOTO_TITLE,1551
GROUP_PHOTO_ALBUM,117
PHOTO_ALBUM_COMMENT,1
MEDIA_TOPIC_USER_MARKED,5
CHAT_THEME,0
CITY_NEWS,79
COMMUNITY_FORUM_MESSAGE,0
PLACE,0
USER_SHARE_COMMENT,0
USER_MESSAGE,23226
FRIEND_INVITE,1657
USER_STATUS,6931
GROUP_JOIN_REQUEST,45
GROUP_JOIN,335
PHOTO_ALBUM,341
USER_PERSONAL_DATA,69
PHOTO_TITLE,5002
MOVIE_UPLOADED,1535
PHOTO_COMMENT,618
USER_STATUS_COMMENT,676
GROUP_INVITATION,692
GROUP_PHOTO_COMMENT,308
APP_INVITATION,1458
GROUP_FORUM_MESSAGE,252
CITY_NEWS_COMMENT,0
INTEREST,0
GROUP_NAME,33
GROUP_CONTACTS,31
GROUP_FORUM_NAME,5663
USER_PHOTOPIN_INFO,343
HOLIDAY_DESCRIPTION,10
